id,category,year_level,question,question_image,choice_a,choice_a_image,choice_b,choice_b_image,choice_c,choice_c_image,choice_d,choice_d_image,correct_answer,is_active,difficulty_level,has_images
5494.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,tsunami,,earthquake,,typhoon,,volcanic eruption,,typhoon,1,Average,0
5495.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,"The nearer the planet to sun, the hotter it is.",,"The nearer the planet to the sun, the colder it is.",,Planets that are too far from the sun have conditions conducive for life.,,Planets that are too near from the sun have conditions conducive for life.,,"The nearer the planet to sun, the hotter it is.",1,Average,0
5496.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Water is very minimal in Earth's surface.,,Water is unique to Earth in the solar system.,,Water is very important in the existence of live.,,Water flows in a natural cycle.,,Water is very minimal in Earth's surface.,1,Average,0
5497.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,There are different types of organisms on Earth.,,The presence of oxygen and carbon dioxide is not important in life's existence.,,The Earth's atmosphere is very conducive to life's existence.,,Earth is the only known planet where life form exists.,,The presence of oxygen and carbon dioxide is not important in life's existence.,1,Average,0
5498.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,The Earth is the only planet that has an oxygen-rich atmosphere.,,The earth is the only planet where life form exist.,,The Earth is not located in the habitable zone.,,The Earth has a magnetic field and ozone layer that protects it.,,The Earth is not located in the habitable zone.,1,Average,0
5499.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Plate tectonics allow the creation of new land forms.,,Plate tectonics allows the formation of early life forms.,,Plate tectonics is not a unique characteristic of Earth.,,Plate tectonics causes volcanic eruptions and earthquakes.,,Plate tectonics is not a unique characteristic of Earth.,1,Average,0
5500.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Only the second statement is true.,,Both statements are false.,,Both statements are true.,,Only the first statement is true.,,Both statements are true.,1,Average,0
5501.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Only the first statement is true.,,Only the second statement is true.,,Both statements are true.,,Both statements are false.,,Only the first statement is true.,1,Average,0
5502.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Both statements are false.,,Only the first statement is true.,,Both statements are true.,,Only the second statement is true.,,Only the first statement is true.,1,Average,0
5503.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Only the second statement is true.,,Both statements are false.,,Both statements are true.,,Only the first statement is true.,,Both statements are false.,1,Average,0
5504.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,continental,,igneous,,sedimentary,,metamorphic,,continental,1,Average,0
5505.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Russian,,African,,Antartic,,Eurasian,,Russian,1,Average,0
5506.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,mantle,,core,,plate,,crust,,crust,1,Average,0
5507.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,igneous,,sedimentary,,metamorphic,,cement,,sedimentary,1,Average,0
5511.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,thermosphere,,troposphere,,mesosphere,,stratosphere,,thermosphere,1,Average,0
5512.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,stratosphere,,thermosphere,,mesosphere,,troposphere,,stratosphere,1,Average,0
2011.0,Math,Intermediate (Grade 4-6),Jane borrowed Php 55 from each of her siblings. She has 4 siblings. How much did she borrow all in all? The given are fifty pesos and four siblings. True or false.,,FALSE,,TRUE,,,,,,TRUE,0,Easy,0
5513.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,troposphere,,stratosphere,,mesosphere,,thermosphere,,troposphere,1,Average,0
5514.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,thermosphere,,troposphere,,mesosphere,,stratosphere,,mesosphere,1,Average,0
5515.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,nitrogen,,oxygen,,carbon,,water vapor,,water vapor,1,Average,0
5516.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,tropopause,,ozone layer,,magnetosphere,,exosphere,,ozone layer,1,Average,0
5517.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,exosphere,,tropopause,,magnetosphere,,ozone layer,,magnetosphere,1,Average,0
5521.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,ocean,,stream,,glacier,,aquifer,,aquifer,1,Average,0
5522.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,strait,,gulf,,peninsula,,lake,,peninsula,1,Average,0
5523.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,freshwater,,groundwater,,water vapor,,saltwater,,saltwater,1,Average,0
5524.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,tsunami,,precipitation,,volcanic eruption,,typhoon,,volcanic eruption,1,Average,0
5525.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,sea,,river,,ocean,,gulf,,ocean,1,Average,0
5526.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,tasteless,,highly soluble,,colorless,,odorless,,highly soluble,1,Average,0
5527.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,it is naturally filtering the water,,it is a body of water,,it is located below the ground,,it holds groundwater,,it is a body of water,1,Average,0
5531.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Archaea,,bacteria,,Prokarya,,Eukarya,,Archaea,1,Average,0
5532.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Plants,,Methanogens,,Protists,,Fungi,,Methanogens,1,Average,0
5533.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,methanogen,,arachnophile,,thermophile,,halophile,,arachnophile,1,Average,0
5534.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,tundra,,savannas,,rainforests,,deserts,,deserts,1,Average,0
5535.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,number of people,,species diversity,,amount of rainfall,,geographical location,,number of people,1,Average,0
5536.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Tropical rainforests receive abundant sunlight because they are near the tropics.,,"Chaparrals are abundant with grasses, trees and lichens.",,Savannas are grasslands with scattered trees and a number of animals.,,Deserts receive very low precipitation or rainfall.,,"Chaparrals are abundant with grasses, trees and lichens.",1,Average,0
5537.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Brackish water is present in estuaries.,,Coral reefs are the least diverse and abundant among aquatic biomes.,,"In mangrove forests, mangroves serve as habitat for many organisms.",,"In intertidal zones, organisms are well-adapted to changing environment due to the tides.",,Coral reefs are the least diverse and abundant among aquatic biomes.,1,Average,0
5538.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Mars 3,,MAVEN,,Mariner 9,,Mars 2,,Mariner 9,1,Average,0
5539.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,space probe,,space station,,rocket,,space shuttle,,space probe,1,Average,0
5540.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,space shuttle,,space probe,,rocket,,space station,,space shuttle,1,Average,0
5541.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,space station,,space shuttle,,rocket,,space probe,,rocket,1,Average,0
5542.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,space probe,,space station,,rocket,,space shuttle,,space station,1,Average,0
5543.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,International Astronomical Unit,,International Astronomical Union,,International Astrological Unit,,International Astrological Union,,International Astronomical Union,1,Average,0
5544.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Mars 2020,,ExoMars,,Mars 2,,MAVEN,,Mars 2020,1,Average,0
5545.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Spirit,,Mariner,,New Horizon,,Vostok,,Spirit,1,Average,0
5546.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Neptune,,Eris,,Makemake,,Ceres,,Neptune,1,Average,0
5547.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Alfred Wegener,,James Hutton,,Charles Lyell,,Aristotle,,Aristotle,1,Average,0
5548.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Plutonism,,Catastrophism,,Uniformitarianism,,Neptunism,,Uniformitarianism,1,Average,0
5549.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Neptunism,,Plutonism,,Uniformitarianism,,Catastrophism,,Neptunism,1,Average,0
5550.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Bruce Heezen,,Georg Bauer,,Abraham Werner,,William Smith,,William Smith,1,Average,0
5551.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,James Hutton,,Georges Cuvier,,Charles Lyell,,Marie Tharp,,Georges Cuvier,1,Average,0
5552.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,William Smith,,Bruce Heezen,,Alfred Wegener,,Georges Cuvier,,Alfred Wegener,1,Average,0
5553.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,On the Origin of Species,,Theory of the Earth,,De Re Metallica,,Principles of Geology,,Principles of Geology,1,Average,0
5554.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Pangaea,,Americas,,Australasia,,Gondwanaland,,Pangaea,1,Average,0
5555.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Theory of the Earth,,Principles of Geology,,De Re Metallica,,On the Origin of Species,,De Re Metallica,1,Average,0
5556.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Eratosthenes,,Aristotle,,Thales,,Empedocles,,Eratosthenes,1,Average,0
5557.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Thales of Miletus,,Nicolas of Cusa,,Leone Alberti,,Evangelista Torricelli,,Leone Alberti,1,Average,0
5558.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Thales of Miletus,,Aristotle,,Nicolas of Cusa,,Pomponius Mela,,Thales of Miletus,1,Average,0
5559.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Antoine Lavoisier,,Daniel Rutherford,,Richard Assman,,Evangelista Torricelli,,Evangelista Torricelli,1,Average,0
5560.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Henry Cavendish,,Daniel Rutherford,,Joseph Black,,Anders Celsius,,Henry Cavendish,1,Average,0
5561.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Daniel Fahrenheit,,Edmund Halley,,Daniel Rutherford,,Jan van Helmont,,Daniel Rutherford,1,Average,0
5562.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,ionosphere,,troposphere,,mesosphere,,stratosphere,,stratosphere,1,Average,0
5563.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Pomponius Mela,,Galileo Galilei,,Leone Alberti,,Leonardo da Vinci,,Pomponius Mela,1,Average,0
5564.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Thermometer,,Barometer,,Hygrometer,,Thermoscope,,Thermoscope,1,Average,0
5565.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Wind speed,,Atmospheric pressure,,Temperature,,Humidity,,Atmospheric pressure,1,Average,0
5566.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Fahrenheit,,Galilei,,Kelvin,,Celsius,,Fahrenheit,1,Average,0
5567.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Bernard Palissy,,Thales of Miletus,,Leonardo Da Vinci,,Aristotle,,Bernard Palissy,1,Average,0
5568.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Edmund Halley,,Pierre Perrault,,Benjamin Franklin,,Edme Mariotte,,Benjamin Franklin,1,Average,0
5569.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Bernard Palissy,,Vitruvius,,Aristotle,,Edme Mariotte,,Edme Mariotte,1,Average,0
5570.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Benjamin Franklin,,John Murray,,Matthew Maury,,Henry Cavendish,,Henry Cavendish,1,Average,0
5571.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,James Cook,,John Murray,,Alfred Wegener,,Edme Mariotte,,John Murray,1,Average,0
5572.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Tethys Sea,,Atlantic Ocean,,Pacific Ocean,,Gondwanaland,,Tethys Sea,1,Average,0
2066.0,Math,Intermediate (Grade 4-6),"If you are reading a book with one hundred twenty pages and you read ten pages every day, you will finish the book in twelve days. True or false.",,,,FALSE,,,,TRUE,,TRUE,0,Easy,0
5573.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,James Cook,,James Rennel,,Louise Bougainville,,Ferdinand Magellan,,James Rennel,1,Average,0
5574.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Marcus Vitruvius,,Matthew Maury,,Pierre Perrault,,Charles Lyell,,Matthew Maury,1,Average,0
5575.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Alfred Wegener,,Charles Thompson,,Leonardo Da Vinci,,Thales of Miletus,,Alfred Wegener,1,Average,0
5576.0,Science,Senior (Grade 11-12),Which of the following is NOT a characteristic of a disaster?,,Carl Woese,,Lyn Margulis,,Robert Whittaker,,Julian Huxley,,Robert Whittaker,1,Average,0
